epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201528,79,15.8806857142857,20.4433857142857,25.6442714285714,0,0.0137,0.0382,0.891657142857143,0.893185714285714,0.894757142857143,36.9802285714286,57.3319285714286,74.6576428571429,9.76358571428571,1
201529,82,15.19,20.0370571428571,25.3500714285714,0,0.0099,0.045,0.891657142857143,0.893142857142857,0.8946,34.1179857142857,53.3804142857143,70.724,10.1600714285714,1
201530,42,16.9614285714286,21.7491142857143,26.7029285714286,0,0.017,0.0693,0.890971428571429,0.892514285714286,0.8939,31.1268,48.3938142857143,65.7673285714286,9.7415,2
201531,37,14.4886142857143,20.8190285714286,27.1110428571429,0,0.0026,0.0082,0.890414285714286,0.891814285714286,0.893242857142857,25.2211,42.1744428571429,61.4999714285714,12.6224285714286,0
201532,32,14.7922571428571,19.7471,25.4843857142857,0,0.0013,0.004,0.891885714285714,0.893357142857143,0.895057142857143,32.2633142857143,48.8604571428571,66.3265571428571,10.6921285714286,0
201533,35,17.2968571428571,22.4847285714286,28.1871285714286,0,0.011,0.0445,0.889714285714286,0.8914,0.893057142857143,28.4619428571429,45.2125,62.4940857142857,10.8902714285714,1
201534,23,19.9099857142857,24.9934285714286,30.6026,0,0.0142,0.0676,0.888557142857143,0.890071428571429,0.891885714285714,24.3847142857143,38.7288428571429,54.8979142857143,10.6926142857143,1
201535,20,19.1235428571429,24.9224,31.1628571428571,0,0.0045,0.031,0.889342857142857,0.8911,0.892842857142857,20.9966428571429,35.6822,51.2011428571429,12.0393142857143,0
201536,18,20.3765714285714,25.4334,30.7116285714286,0.0134,2.4556,18.6239,0.8866,0.888442857142857,0.890242857142857,31.3286857142857,49.8755857142857,71.1626857142857,10.3350571428571,5
201537,23,19.4378857142857,24.6111714285714,30.4746,0.0403,1.2164,6.0511,0.889185714285714,0.890885714285714,0.892714285714286,30.5611571428571,51.3832,70.3309428571429,11.0367142857143,4
201538,10,20.9312714285714,26.7607571428571,32.6187142857143,0,0.0028,0.0102,0.887371428571429,0.888971428571429,0.890871428571429,19.7201,33.2912142857143,50.3182428571429,11.6874428571429,0
201539,35,20.1744571428571,25.5951571428571,31.8144142857143,0.1006,2.8478,14.1454,0.886285714285714,0.888014285714286,0.889785714285714,25.9632,47.6601571428571,68.0680857142857,11.6399571428571,4
201540,34,20.5720142857143,26.2967,32.2073428571429,0.5348,1.8262,8.5451,0.887042857142857,0.889057142857143,0.890857142857143,28.9764285714286,49.5488857142857,74.3485857142857,11.6353285714286,5
201541,15,21.2839142857143,27.6413428571429,33.6732571428571,0,0.0033,0.0086,0.887728571428571,0.889357142857143,0.891471428571428,17.2586,28.8708285714286,43.4841714285714,12.3893428571429,0
201542,13,22.2680857142857,28.1071714285714,33.7622142857143,1.883,10.9366,26.8651,0.886771428571429,0.888871428571429,0.890842857142857,24.6349,38.2782571428572,55.2751714285714,11.4941285714286,3
201543,20,20.1796857142857,23.8042571428571,28.3332428571429,5.2226,23.489,59.9014,0.887057142857143,0.889071428571429,0.890771428571429,51.9352428571429,72.9287857142857,90.3844714285714,8.15355714285714,7
201544,20,20.0183285714286,24.4274857142857,29.3335142857143,1.3997,11.2576,41.8866,0.886028571428571,0.8881,0.889985714285714,44.5118714285714,66.0074714285714,86.5447571428572,9.31518571428571,6
201545,50,20.8037571428571,26.4320285714286,32.1617857142857,0.012,0.7404,3.7126,0.886228571428571,0.888185714285714,0.889957142857143,30.6333571428571,49.7359857142857,70.1604857142857,11.3580285714286,4
201546,40,19.9696285714286,22.98,26.8537285714286,8.3331,39.9346,98.7019,0.884571428571429,0.8866,0.888414285714286,64.0702857142857,81.8905428571428,96.5179142857143,6.8841,7
201547,51,19.7715428571429,23.1128571428571,27.3377285714286,3.2126,29.0314,81.9297,0.885214285714286,0.887114285714286,0.888985714285714,63.4471571428571,82.0491285714286,96.3253428571429,7.56618571428571,7
201548,78,19.8888,24.3899142857143,29.4698857142857,3.0701,20.6699,58.6357,0.886842857142857,0.888885714285714,0.890571428571429,50.3178571428571,74.0158714285714,94.6986,9.58108571428571,7
201549,104,20.1605285714286,24.1517285714286,28.5134142857143,0.8693,12.3351,49.2435,0.887128571428571,0.889228571428571,0.890914285714286,53.5393285714286,74.6202142857143,92.3030714285714,8.35288571428572,7
201550,166,20.3877428571429,24.9704285714286,30.0672428571429,0.1283,3.8197,25.1669,0.886914285714286,0.8889,0.890442857142857,39.9173,61.6415857142857,82.8508571428572,9.6795,6
201551,160,20.1132714285714,24.4932285714286,29.3359142857143,0.7521,5.2411,17.6526,0.886928571428571,0.889214285714286,0.891014285714286,42.7480285714286,63.1478285714286,81.1898428571428,9.22264285714286,6
201552,228,19.2934714285714,22.7240285714286,26.6777285714286,1.6065,17.037,42.0685,0.887514285714286,0.8897,0.891414285714286,58.0248571428571,77.7194428571429,93.5277857142857,7.38425714285714,7
201601,536,19.956,22.0944142857143,24.5094285714286,5.4764,36.5557,88.4595,0.886185714285714,0.888,0.889471428571429,75.0572857142857,86.3509428571429,96.2970857142857,4.55342857142857,7
201602,529,19.5965,21.2959428571429,23.7283,13.9292,62.0806,117.2721,0.886171428571428,0.888071428571429,0.889457142857143,78.8782571428571,90.2758285714286,97.0688142857143,4.1318,7
201603,646,19.6571571428571,21.0061,23.1655285714286,7.0758,63.9962,160.9198,0.8848,0.886028571428571,0.887357142857143,83.0673142857143,92.7316285714286,98.1552142857143,3.50837142857143,7
201604,629,19.0471428571429,21.9284714285714,25.3885142857143,10.7955,39.3675,91.4063,0.8869,0.888928571428571,0.8906,67.2077428571429,84.7572428571429,97.0226571428571,6.34137142857143,7
201605,1044,18.9497285714286,23.1629857142857,27.8998,0.0268,4.3569,16.6523,0.888271428571429,0.890057142857143,0.891642857142857,52.5376714285714,71.7337428571429,88.9826857142857,8.95007142857143,7
201606,1405,19.8631142857143,23.9537285714286,28.5071571428571,1.1057,7.3788,23.2364,0.887914285714286,0.889971428571429,0.891585714285714,50.9491714285714,72.3756142857143,90.4458571428571,8.64404285714286,7
201607,1379,19.5322714285714,23.8256,28.0248714285714,0.9472,12.7198,39.6856,0.886885714285714,0.8889,0.890457142857143,51.1139571428571,70.5778571428571,88.1567285714286,8.4926,7
201608,1097,19.4006285714286,24.0334571428571,28.6203142857143,1.0045,3.2744,12.6257,0.887042857142857,0.889157142857143,0.890785714285714,48.5594571428571,67.8834285714286,87.2780714285714,9.21968571428572,7
201609,1106,20.0910857142857,23.5773285714286,28.1635857142857,1.5008,14.0886,52.7265,0.887471428571429,0.889371428571429,0.890828571428571,55.1226,76.9752571428571,92.9765,8.0725,7
201610,1200,19.6473857142857,22.1542714285714,25.7285857142857,3.7767,39.3764,119.3855,0.887371428571429,0.889457142857143,0.891128571428571,69.7732714285714,86.1878,97.1024571428571,6.0812,7
201611,1180,19.1451428571429,22.9593142857143,27.2275714285714,0.4915,6.5229,31.9342,0.889085714285714,0.890985714285714,0.892457142857143,52.9447285714286,72.1492571428571,87.7287428571429,8.08242857142857,7
201612,1037,19.9189714285714,24.0513285714286,28.1478714285714,2.6297,6.3615,14.8287,0.8881,0.889928571428571,0.8915,50.5456857142857,69.8097,87.1052285714286,8.2289,7
201613,969,19.4326142857143,24.1177571428571,29.2489714285714,0.7342,3.1717,14.3744,0.888914285714286,0.890742857142857,0.892185714285714,43.1134285714286,64.7189857142857,82.5329428571429,9.81635714285714,5
201614,949,20.5375,25.0601571428571,29.6590285714286,0,0.0783,0.2691,0.887828571428572,0.889542857142857,0.891285714285714,39.4505428571429,58.1535285714286,76.5568857142857,9.12152857142857,3
201615,919,19.1680571428571,24.4541428571429,29.7024,0,0.0239,0.0928,0.8884,0.889814285714286,0.891314285714286,32.4805285714286,51.2165714285714,70.5264,10.5343428571429,2
201616,722,18.5599142857143,23.8859857142857,28.7384285714286,0,0.0024,0.0097,0.889014285714286,0.890671428571429,0.892114285714286,34.1367,51.7270571428571,71.8840285714286,10.1785142857143,0
201617,630,19.2073857142857,23.0025,27.3586571428571,3.0746,11.6001,37.8163,0.887157142857143,0.888728571428571,0.890157142857143,48.3447285714286,65.8989428571429,80.6981571428571,8.15127142857143,6
201618,573,17.0724142857143,22.1096428571429,27.4334142857143,0,0.4462,3.2227,0.889714285714286,0.891242857142857,0.892957142857143,42.1797285714286,63.3298571428571,82.0453285714286,10.361,3
201619,487,17.9859142857143,23.0610428571429,28.4064714285714,0.0016,0.1256,0.4081,0.889614285714286,0.890914285714286,0.892571428571429,36.5417571428571,55.8012,74.5187285714286,10.4205571428571,2
201620,350,19.2565,23.0406,27.3629,0.1421,1.8995,7.5408,0.890042857142857,0.891628571428571,0.893457142857143,49.0094571428571,67.7198142857143,84.3014,8.1064,7
201621,262,17.6759571428571,22.0812142857143,26.9768285714286,0,0.0563,0.2022,0.8913,0.892771428571429,0.894471428571429,40.0403571428571,60.7685428571429,79.4595,9.30087142857143,5
201622,267,17.7594,23.3182428571429,29.1230571428571,0,0.0028,0.0079,0.887942857142857,0.889671428571429,0.891371428571429,30.6172285714286,50.3326285714286,70.0565285714286,11.3636571428571,0
201623,214,17.9573142857143,23.0245142857143,28.2192142857143,0.0261,0.3661,1.386,0.889857142857143,0.891257142857143,0.892971428571429,38.4919,58.6126142857143,79.4739285714286,10.2619,4
201624,146,15.2728428571429,20.3421571428571,25.6497285714286,0,0.2725,1.3381,0.893271428571429,0.894728571428571,0.896385714285714,36.9402571428571,55.4723714285714,73.5129142857143,10.3768857142857,3
201625,90,15.9814714285714,20.8572285714286,26.1644714285714,0,0.0056,0.0364,0.891871428571429,0.893314285714286,0.894942857142857,32.3687,50.2528571428571,68.0253285714286,10.183,0
201626,73,14.8871571428571,19.3811,24.3925428571429,0,0.0145,0.0482,0.893628571428571,0.894828571428571,0.896314285714286,36.9415857142857,54.4243,70.8654285714286,9.50538571428571,2
201627,64,16.7663857142857,21.3386571428571,26.374,0,0.0397,0.1432,0.892271428571428,0.893814285714286,0.895342857142857,31.1206857142857,50.896,70.0509285714286,9.60761428571429,3
201628,49,16.8047714285714,22.6398571428571,28.7724857142857,0,0.0009,0.0036,0.889457142857143,0.890942857142857,0.892414285714286,24.8450428571429,41.4620571428571,59.2692285714286,11.9677142857143,0
201629,49,17.0789428571429,22.9097142857143,28.5504142857143,0,0.003,0.0092,0.889885714285714,0.891285714285714,0.892942857142857,28.2653428571429,43.8379857142857,62.0365142857143,11.4714714285714,0
201630,22,16.3497571428571,21.3845428571429,26.6968571428571,0,0.0021,0.0074,0.891314285714286,0.8925,0.893914285714286,28.7977857142857,45.2812428571429,60.9169,10.3471,0
201631,25,15.3973142857143,20.6986285714286,26.2261285714286,0,0.0041,0.0099,0.891785714285714,0.893185714285714,0.894742857142857,30.6499571428571,48.1305285714286,66.1249857142857,10.8288142857143,0
201632,16,17.8972857142857,23.7751428571429,29.6441714285714,0,0.006,0.0208,0.889485714285714,0.891185714285714,0.892814285714286,23.9467285714286,39.4595285714286,58.6288142857143,11.7468857142857,0
201633,25,19.4481285714286,24.1130428571429,29.2630857142857,0.0004,1.4203,8.2567,0.8885,0.890128571428571,0.891928571428571,33.6461,51.0425285714286,70.2622428571429,9.81495714285714,7
201634,16,17.2311,22.2524714285714,28.3352571428571,1.1563,2.0282,7.1958,0.889985714285714,0.891757142857143,0.8934,33.0668857142857,53.2344714285714,70.2237142857143,11.1041571428571,5
201635,20,19.2711857142857,24.2319714285714,29.5460285714286,0.0055,0.1236,0.8383,0.889242857142857,0.890957142857143,0.892728571428571,28.7884571428571,43.9035571428571,59.9905571428571,10.2748428571429,5
201636,17,19.0748857142857,24.5127142857143,30.1041142857143,0,0.0042,0.0216,0.890128571428571,0.8917,0.893542857142857,23.8877428571429,36.8578142857143,51.0018,11.0292285714286,0
201637,20,20.3859857142857,26.3950428571429,32.2960428571429,0,0.0212,0.149,0.8879,0.889914285714286,0.891928571428571,18.3733285714286,31.0046142857143,46.0262428571429,11.9100571428571,1
201638,16,20.6004428571429,25.2878857142857,30.7196714285714,1.0802,6.7083,29.7124,0.888085714285714,0.890028571428571,0.891614285714286,34.0689,52.5242428571429,69.4806,10.1192285714286,7
201639,28,18.2333142857143,22.7274857142857,27.4552,1.2918,12.1894,39.6663,0.887128571428571,0.889028571428572,0.890842857142857,49.5398,72.3975428571429,92.7002571428571,9.22188571428572,7
201640,14,18.5104,22.2726857142857,26.7176857142857,1.7675,17.3084,44.2629,0.885585714285714,0.887557142857143,0.889357142857143,52.7468714285714,72.0282714285714,88.4361142857143,8.20728571428572,7
201641,9,19.9700571428571,24.3670857142857,28.8661857142857,0.0146,0.6265,2.3881,0.888242857142857,0.8901,0.8921,42.1643714285714,56.8983428571429,73.4775571428571,8.89612857142857,7
201642,25,21.4383285714286,26.4514142857143,31.4282,0.5152,7.894,15.4225,0.885485714285714,0.887557142857143,0.889442857142857,35.3538714285714,53.2495142857143,73.8100714285714,9.98987142857143,3
201643,17,20.2557142857143,24.8200714285714,29.9557428571429,1.2436,7.9317,27.0637,0.8855,0.887728571428571,0.8897,38.6494857142857,60.4164857142857,80.7909,9.70002857142857,7
201644,31,19.3149857142857,23.1369428571429,27.6059571428571,3.5779,11.6141,33.8617,0.888385714285714,0.890071428571429,0.891657142857143,47.6317,67.7819428571429,85.9531571428571,8.29097142857143,7
201645,17,18.9382142857143,22.5856857142857,26.8442,2.276,15.2366,42.2183,0.886257142857143,0.888457142857143,0.889985714285714,55.0006571428571,73.0269857142857,89.2880714285714,7.90598571428571,7
201646,23,19.0859,21.6595285714286,25.4251142857143,5.2376,38.5464,81.0577,0.8829,0.885,0.886628571428571,66.6087,84.3843142857143,96.4696714285714,6.33921428571429,7
201647,28,18.9290571428571,21.9272428571429,25.7850571428571,8.0985,45.0358,123.0406,0.886485714285714,0.887957142857143,0.889471428571429,66.3401714285714,84.9819714285714,97.7200714285714,6.856,7
201648,25,19.3980285714286,23.2378428571429,27.5956,7.9944,31.9014,65.8566,0.886371428571429,0.888757142857143,0.890514285714286,59.3114857142857,78.0907857142857,94.6956428571429,8.19757142857143,7
201649,39,19.4096285714286,22.5544285714286,26.4516571428571,5.0123,21.1971,62.0129,0.8853,0.887428571428571,0.889128571428571,65.1619142857143,81.9686,96.1847285714286,7.04202857142857,7
201650,33,19.1544,21.9646,25.3136714285714,6.521,36.3951,97.8872,0.885942857142857,0.888028571428571,0.889642857142857,65.1219428571429,82.5321428571429,95.8533571428571,6.15927142857143,7
201651,33,18.7659714285714,23.0406,27.6065,0.0939,2.9115,7.995,0.8861,0.888485714285714,0.8899,47.9025857142857,65.6416714285714,83.1038857142857,8.84052857142857,7
201652,38,19.3534142857143,24.0462714285714,29.0216142857143,3.6982,11.5119,31.8901,0.886471428571429,0.888385714285714,0.889985714285714,45.5268428571429,66.9402571428571,86.6090571428572,9.6682,6
201701,50,20.1780571428571,24.8937285714286,29.2876714285714,0.0536,2.4357,12.081,0.886371428571429,0.888514285714286,0.889957142857143,42.7400285714286,60.6316428571429,80.2589571428571,9.10961428571428,5
201702,43,20.2035142857143,24.5236428571429,28.9863,1.2105,4.436,13.0605,0.885014285714286,0.887242857142857,0.888871428571429,45.1849285714286,65.6251857142857,85.2007,8.78278571428571,6
201703,51,19.1200142857143,22.4542,26.7059714285714,1.8684,17.7367,56.6513,0.886185714285714,0.887971428571429,0.889342857142857,58.1930714285714,79.4759285714286,94.4930857142857,7.58595714285714,7
201704,61,18.9235857142857,22.7741428571429,27.2482,9.0511,21.8583,57.5118,0.887728571428571,0.889514285714286,0.890942857142857,55.6794142857143,77.6576428571428,95.7357714285714,8.32461428571429,7
201705,98,19.4552857142857,23.2580428571429,27.3255285714286,3.0319,10.4672,22.8982,0.8868,0.889057142857143,0.8907,53.2728571428571,70.4601,85.7781714285714,7.87024285714286,6
201706,67,19.4230857142857,21.9751285714286,25.2712571428571,18.2556,60.3939,139.8758,0.884728571428571,0.887,0.888528571428571,72.5533285714286,86.9726714285714,97.9701571428571,5.84817142857143,7
201707,64,18.5759571428571,21.7170285714286,25.1932,3.1063,28.1017,87.9652,0.887728571428571,0.889485714285714,0.890942857142857,63.1351857142857,78.4676571428571,91.7085142857143,6.61724285714286,7
201708,48,18.7410857142857,22.7111142857143,27.0106714285714,0.5596,5.8536,23.5423,0.887285714285714,0.889428571428571,0.891114285714286,55.1281428571429,73.5959142857143,88.8389428571429,8.26958571428571,7
201709,76,18.8372571428571,21.9537714285714,26.0030714285714,4.7134,30.8147,75.9268,0.885928571428572,0.888342857142857,0.890085714285714,61.7785571428571,82.0627857142857,96.9189571428572,7.16581428571428,7
201710,113,19.8071142857143,24.4256857142857,29.1202142857143,0,0.2209,1.0542,0.8859,0.887728571428571,0.889571428571429,43.4189714285714,63.3448571428571,82.5332285714286,9.3131,6
201711,130,18.9610714285714,23.4925,28.1681857142857,0.6721,5.1075,15.6391,0.8865,0.8885,0.89,48.1817142857143,66.5555142857143,86.2865428571429,9.20711428571428,7
201712,171,19.0332571428571,22.6448857142857,26.8534,1.1918,13.1853,40.6531,0.888014285714286,0.889928571428571,0.891714285714286,59.1896285714286,78.1171,92.9951571428571,7.82014285714286,7
201713,155,18.7698142857143,22.2795714285714,25.8540142857143,5.5254,19.8346,61.0721,0.886928571428571,0.888857142857143,0.890485714285714,62.3264142857143,80.0006,95.3999857142857,7.0842,7
201714,155,18.8797142857143,22.4664142857143,26.4767,0.8688,4.3434,11.9195,0.8873,0.889285714285714,0.890985714285714,60.1084285714286,76.1279428571429,90.6744285714286,7.59698571428571,7
201715,157,19.1573714285714,23.2157428571429,27.5263857142857,0.009,0.6043,2.8348,0.887957142857143,0.889457142857143,0.891114285714286,48.0131428571429,64.9561428571429,80.7566714285714,8.36901428571429,6
201716,147,19.5320857142857,23.2318285714286,27.2827857142857,0.0123,0.5417,1.8968,0.887628571428571,0.889328571428571,0.890814285714286,47.7980714285714,64.8300571428571,80.3270428571429,7.7507,7
201717,160,18.9255428571429,22.7322428571429,27.2824,0.2794,4.8164,15.0761,0.888185714285714,0.89,0.891757142857143,57.4145714285714,76.6314571428571,93.0375285714286,8.35685714285714,7
201718,195,17.7578857142857,21.6185571428571,25.6773,0,0.6836,3.0641,0.8898,0.891285714285714,0.893071428571429,48.4911571428571,64.6846285714286,79.5621285714286,7.91941428571429,6
201719,191,17.2732142857143,22.2388571428571,27.4473428571429,0,0.3217,1.0217,0.888228571428571,0.889628571428571,0.8915,38.0065857142857,57.1542571428571,74.8638142857143,10.1741285714286,4
201720,207,18.5150714285714,22.1890857142857,26.5442857142857,1.1207,7.9673,20.0393,0.887757142857143,0.889385714285714,0.891014285714286,54.7872571428571,74.6089142857143,90.0846,8.02921428571429,6
201721,244,18.0552428571429,21.7102571428571,25.9547285714286,0.6235,2.9193,10.9257,0.890414285714286,0.8918,0.893457142857143,54.7386285714286,75.2817571428571,92.1987,7.89948571428571,7
201722,236,17.6196571428571,22.0073142857143,26.5229857142857,0.0127,0.3335,0.7674,0.890328571428571,0.891757142857143,0.893357142857143,43.5793714285714,64.4245285714286,83.6294,8.90332857142857,6
201723,191,17.0306714285714,22.0700571428571,27.4502285714286,0,0.0337,0.2554,0.889457142857143,0.891028571428571,0.892828571428571,39.2204285714286,60.5998285714286,81.0258285714286,10.4195571428571,1
201724,173,16.6747142857143,21.3200285714286,26.2888428571429,0.0007,0.048,0.1953,0.890871428571429,0.892142857142857,0.893642857142857,38.2628142857143,57.8080285714286,75.4023142857143,9.61412857142857,3
201725,123,15.8890428571429,19.8991142857143,24.3918857142857,0.0001,0.0812,0.3435,0.891242857142857,0.892485714285714,0.894285714285714,35.1888428571429,52.8165142857143,68.3618142857143,8.50284285714286,2
201726,115,15.3133142857143,19.0776571428571,23.5854571428571,0,0.0125,0.0476,0.892357142857143,0.893657142857143,0.895271428571428,36.3100428571429,54.0362,69.6525857142857,8.27214285714286,1
201727,56,13.1011,17.3407285714286,22.1287142857143,0,0.002,0.0101,0.8941,0.8954,0.896928571428571,38.1345428571429,53.4207857142857,67.7414428571429,9.02761428571429,0
201728,34,14.4399142857143,18.5233428571429,23.6666285714286,0.0121,0.1245,0.418,0.893285714285714,0.894757142857143,0.896314285714286,35.8054142857143,56.5135428571429,74.3907285714286,9.22671428571429,4
201729,31,14.3010428571429,19.5847142857143,24.9374142857143,0,0.0076,0.047,0.892214285714286,0.893614285714286,0.895271428571428,30.5400428571429,47.6346285714286,66.9132142857143,10.6363714285714,1
201730,24,14.1315285714286,18.5676857142857,23.8662714285714,0,0.0021,0.0079,0.893814285714286,0.895028571428571,0.896571428571429,31.4598428571429,46.8288,62.7309285714286,9.73474285714286,0
201731,18,14.0224,19.7080428571429,25.7695,0,0.003,0.0078,0.891571428571429,0.8933,0.894885714285714,27.9286285714286,45.9005571428571,65.1458714285714,11.7471,0
201732,26,17.5190714285714,23.1479428571429,28.8688428571429,0,0.0023,0.01,0.889628571428571,0.891071428571429,0.892757142857143,25.0640857142857,40.3740571428571,55.9623,11.3497714285714,0
201733,41,17.2449428571429,23.7050428571429,30.0606142857143,0,0.0017,0.0065,0.8881,0.889842857142857,0.891514285714286,21.8449857142857,34.8929714285714,50.6541857142857,12.8156714285714,0
201734,25,17.4507,22.6672428571429,28.0688142857143,0,0.014,0.0903,0.890514285714286,0.891885714285714,0.893657142857143,29.1652285714286,45.8706428571429,66.1677714285714,10.6181142857143,2
201735,21,17.4327571428571,23.7686,30.0451428571429,0,0.002,0.0055,0.890157142857143,0.891642857142857,0.893428571428571,19.0138571428571,31.3902428571429,46.9918142857143,12.6123857142857,0
201736,27,16.1049,22.2104714285714,28.4248285714286,0,0.0022,0.0082,0.890614285714286,0.892342857142857,0.894314285714286,21.1526142857143,35.3251,50.6375285714286,12.3199285714286,0
201737,38,17.4435,23.3239857142857,29.3544,0,0.0023,0.0095,0.890714285714286,0.892314285714286,0.894514285714286,23.8227285714286,37.1953428571429,52.4771714285714,11.9109,0
201738,24,17.683,23.0615285714286,28.5428571428571,0.008,0.2439,0.7156,0.890385714285714,0.892128571428571,0.894471428571429,26.6122571428571,38.4699,51.7954857142857,10.8598571428571,4
201739,24,18.0866857142857,23.0905285714286,28.3511571428571,1.6158,4.3314,16.8113,0.887842857142857,0.889771428571429,0.891585714285714,31.9130428571429,48.9026857142857,68.6273,10.2644714285714,4
201740,27,17.5512714285714,22.8539714285714,28.3491285714286,0.2108,10.8531,31.0805,0.887142857142857,0.889042857142857,0.891171428571429,40.6179,61.5425142857143,80.7129857142857,10.7978571428571,6
201741,33,18.7975285714286,25.9694142857143,32.5882571428571,0,0.0029,0.0091,0.886228571428571,0.888128571428571,0.890142857142857,18.7694142857143,34.0964428571429,54.5101571428571,13.7907285714286,0
201742,20,21.5800428571429,27.4802428571429,32.6323142857143,0,0.0027,0.0083,0.8878,0.889542857142857,0.891628571428571,20.5784142857143,30.3977571428571,43.2483571428571,11.0522714285714,0
201743,23,21.6055714285714,26.9444428571429,32.3152857142857,0.3405,11.2528,18.0908,0.886242857142857,0.888257142857143,0.890342857142857,25.2352,39.1201142857143,55.4723,10.7097142857143,3
201744,25,19.4881857142857,23.2293714285714,27.6678285714286,5.2348,20.4938,58.5364,0.8855,0.887828571428572,0.889728571428572,55.1065714285714,74.0532285714286,90.8656,8.17964285714286,7
201745,36,18.9503857142857,21.3637142857143,24.1192285714286,4.4781,36.8448,100.9743,0.885028571428571,0.887114285714286,0.888614285714286,71.1936285714286,84.3291857142857,95.8077857142857,5.16884285714286,7
201746,35,18.3087,22.5707285714286,27.0176857142857,2.8159,11.5809,35.9581,0.884842857142857,0.886828571428571,0.888457142857143,52.5028,71.7639857142857,90.7011428571429,8.70898571428572,7
201747,28,19.3886857142857,22.8195142857143,26.8342714285714,3.5518,23.2751,66.5645,0.885585714285714,0.8875,0.889171428571429,59.6007,77.9498,94.1467285714286,7.44558571428571,7
201748,22,19.1561285714286,22.1688142857143,26.0711571428571,2.6969,22.6678,52.9783,0.8856,0.8876,0.889171428571429,62.9788857142857,81.6014571428571,95.5200428571429,6.91502857142857,7
201749,32,19.4778714285714,22.4663428571429,26.0248714285714,8.3148,27.8268,63.0552,0.884585714285714,0.886671428571429,0.888214285714286,65.5344714285714,82.0070571428571,95.2127285714286,6.547,7
201750,43,18.5392,20.2398428571429,22.5597857142857,23.816,143.5867,345.0154,0.885657142857143,0.887228571428571,0.8886,79.7078,91.0574285714286,97.9551714285714,4.02058571428571,7
201751,43,18.4508714285714,22.5418428571429,26.7784428571429,0.9881,6.8327,27.3294,0.886985714285714,0.889114285714286,0.890528571428571,52.9826857142857,72.9819142857143,92.1970142857143,8.32757142857143,7
201752,32,19.3152571428571,23.8834571428571,28.5349857142857,0.969,11.0224,29.019,0.885328571428571,0.887628571428571,0.889257142857143,50.6937714285714,71.7538714285714,90.9728428571429,9.21972857142857,7
201801,45,19.6353,22.4991857142857,26.3044142857143,3.1922,17.4855,60.4076,0.886614285714286,0.888614285714286,0.890242857142857,60.4454,80.1861428571429,94.9291857142857,6.66911428571428,7
201802,50,18.0880571428571,22.2822857142857,26.7357857142857,1.6039,6.5791,21.2256,0.887785714285714,0.889685714285714,0.891114285714286,51.6527,71.9065285714286,89.8783428571429,8.64772857142857,7
201803,62,18.5758,23.2494571428571,27.832,0.063,6.9591,22.3435,0.887757142857143,0.889771428571429,0.891328571428571,45.5489,66.8691571428571,86.8897571428571,9.2562,4
201804,43,19.9199714285714,24.121,28.8078857142857,0.8207,6.0071,22.3374,0.884785714285714,0.887071428571429,0.888671428571429,43.8388142857143,62.1467857142857,78.4013571428571,8.88791428571428,4
201805,48,19.6187428571429,22.1942142857143,25.2948571428571,6.1802,41.2905,104.3975,0.883414285714286,0.885571428571429,0.887157142857143,69.5167571428571,83.6029428571428,95.3104571428571,5.67611428571429,7
201806,60,18.4072714285714,21.2314285714286,24.9175285714286,27.1836,89.1668,213.5398,0.885285714285714,0.886657142857143,0.888014285714286,67.9712142857143,84.9713428571429,97.2464714285714,6.51025714285714,7
201807,56,18.4042571428571,23.1355714285714,27.6939857142857,0.1028,1.1146,3.7624,0.8879,0.889671428571429,0.8912,45.2866285714286,66.2023285714286,85.3508,9.28972857142857,7
201808,42,18.7189428571429,22.0364285714286,26.0446285714286,8.0237,27.8903,75.1347,0.885728571428571,0.887828571428572,0.889514285714286,65.7135428571429,82.6425571428571,96.4275,7.32568571428571,7
201809,52,18.8535714285714,23.0732428571429,27.4157857142857,4.7807,14.4862,36.1367,0.886914285714286,0.889171428571429,0.891,56.8365714285714,76.0102,93.3889285714286,8.56221428571429,7
201810,52,20.0008285714286,23.2182714285714,26.9916285714286,3.1832,27.6241,79.6586,0.885314285714286,0.887285714285714,0.888957142857143,62.7498,80.6364714285714,93.2709857142857,6.9908,7
201811,58,19.2812857142857,22.5764714285714,26.2934285714286,2.763,23.6435,71.2723,0.886142857142857,0.888414285714286,0.890185714285714,64.9917142857143,82.7404142857143,96.8520857142857,7.01214285714286,7
201812,50,19.1568142857143,22.7639,26.9710571428571,1.7388,15.977,43.1946,0.885785714285714,0.887971428571429,0.889657142857143,60.4724285714286,79.2948857142857,94.7256857142857,7.81424285714286,7
201813,57,17.7789714285714,22.0005428571429,26.4972714285714,0.3449,1.8613,6.2481,0.887342857142857,0.889371428571429,0.890885714285714,52.6684428571429,70.3474142857143,85.7287428571428,8.7183,6
201814,69,18.8051428571429,22.1502142857143,25.8319428571429,0.5001,19.6299,50.9981,0.885414285714286,0.887314285714286,0.889057142857143,65.0426142857143,81.8416428571428,95.2895714285714,7.0268,7
201815,78,17.4941714285714,20.4006142857143,23.7275285714286,2.7572,24.3039,61.7845,0.889085714285714,0.890585714285714,0.892128571428571,68.7000428571429,82.9036428571429,94.6337571428571,6.23335714285714,7
